ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11218633,JB135574,1/30/2018 18:33,026XX W LITHUANIAN PLAZA CT,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,831,8,18,66,08A,1159796,1858790,2018,5/4/2018 15:51,41.76822866,-87.6898304,"(41.768228659, -87.689830401)"
11218636,JB135550,1/30/2018 17:40,042XX S WASHTENAW AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,921,9,12,58,15,1159069,1876472,2018,5/4/2018 15:51,41.81676536,-87.69201172,"(41.816765361, -87.692011723)"
11218661,JB135549,1/30/2018 17:20,008XX E MIDWAY PLAISANCE,486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,TRUE,235,2,5,41,08B,1182770,1865864,2018,5/4/2018 15:51,41.78713784,-87.60540077,"(41.787137842, -87.605400772)"
11218659,JB135555,1/23/2018 8:50,044XX N GREENVIEW AVE,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,1912,19,47,3,6,1165275,1929585,2018,6/8/2018 15:49,41.96238212,-87.66773524,"(41.962382123, -87.667735242)"
11218706,JB135003,1/28/2018 17:50,080XX S CICERO AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,834,8,13,70,6,1145820,1850745,2018,5/4/2018 15:51,41.74642727,-87.74126274,"(41.746427266, -87.741262739)"
11218767,JB135632,1/30/2018 19:04,071XX S JEFFERY BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,DRUG STORE,TRUE,FALSE,333,3,5,43,18,1190777,1858141,2018,5/4/2018 15:51,41.76575557,-87.57629243,"(41.765755571, -87.576292427)"
11218792,JB135663,1/30/2018 15:50,037XX W GRAND AVE,460,BATTERY,SIMPLE,VACANT LOT/LAND,FALSE,FALSE,2535,25,26,23,08B,1151069,1908139,2018,5/4/2018 15:51,41.90382345,-87.72052886,"(41.903823448, -87.720528859)"
11218820,JB135503,1/30/2018 18:08,0000X W 103RD ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,511,5,9,49,15,1177553,1836668,2018,5/4/2018 15:51,41.70714015,-87.62540974,"(41.707140146, -87.625409744)"
11218821,JB135755,1/30/2018 21:00,003XX S RICHMOND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1124,11,2,27,14,1156769,1898336,2018,5/4/2018 15:51,41.87680946,-87.69985714,"(41.876809462, -87.699857139)"
11218847,JB135775,1/30/2018 22:29,023XX S KIRKLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,TRUE,FALSE,1013,10,22,29,15,1147720,1888137,2018,5/4/2018 15:51,41.84900062,-87.73334426,"(41.849000616, -87.733344257)"
11218911,JB135804,1/30/2018 23:06,053XX W CHICAGO AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,1524,15,37,25,08B,1140681,1904818,2018,5/4/2018 15:51,41.89490752,-87.75876864,"(41.894907524, -87.758768643)"
11219000,JB135941,1/30/2018 18:00,086XX S EXCHANGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,423,4,10,46,14,1197308,1848351,2018,5/4/2018 15:51,41.73873088,-87.55268023,"(41.738730879, -87.552680229)"
11219001,JB135969,1/30/2018 21:30,009XX W LELAND AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1914,19,46,3,6,1169042,1931404,2018,5/4/2018 15:51,41.96729239,-87.65383252,"(41.967292386, -87.653832519)"
11219002,JB135910,1/31/2018 6:55,090XX S CLYDE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,413,4,7,48,7,1191752,1845407,2018,5/4/2018 15:51,41.73078877,-87.57313116,"(41.730788765, -87.573131159)"
11219061,JB136008,1/30/2018 18:00,063XX N NORDICA AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,FALSE,1611,16,41,10,26,1128471,1941746,2018,5/4/2018 15:51,41.99645788,-87.80277402,"(41.996457882, -87.802774022)"
11219111,JB136003,1/31/2018 7:30,034XX W MONTROSE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,FALSE,FALSE,1723,17,33,14,14,1152783,1929032,2018,5/4/2018 15:51,41.96112174,-87.71367821,"(41.961121741, -87.71367821)"
11219198,JB136225,1/31/2018 12:06,010XX N AVERS AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,1112,11,27,23,18,1150528,1906678,2018,5/4/2018 15:51,41.89982491,-87.72255431,"(41.899824907, -87.722554305)"
11219229,JB135905,1/31/2018 2:00,057XX N WESTERN AVE,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,2011,20,40,2,5,1159285,1938127,2018,5/4/2018 15:51,41.98594734,-87.68952206,"(41.985947341, -87.689522063)"
11219256,JB136305,1/30/2018 17:00,079XX S HONORE ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,611,6,18,71,6,1165399,1852071,2018,5/4/2018 15:51,41.74967392,-87.66948272,"(41.749673917, -87.66948272)"
11219347,JB136408,1/25/2018 9:00,055XX S SAWYER AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,822,8,14,63,7,1155657,1867727,2018,5/4/2018 15:51,41.79283709,-87.70476248,"(41.792837086, -87.704762477)"
11219382,JB136414,1/26/2018 23:00,073XX S STONY ISLAND AVE,820,THEFT,$500 AND UNDER,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,324,3,8,43,6,1188199,1856438,2018,5/4/2018 15:51,41.76114426,-87.58579575,"(41.761144264, -87.585795754)"
11219384,JB136429,1/29/2018 10:00,053XX W MONROE ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1522,15,29,25,11,1140829,1899144,2018,5/4/2018 15:51,41.87933464,-87.7583647,"(41.879334644, -87.758364701)"
11219442,JB136529,1/31/2018 16:00,093XX S ABERDEEN ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,2222,22,21,73,26,1170628,1842894,2018,5/4/2018 15:51,41.72437865,-87.65058825,"(41.724378645, -87.650588251)"
11219530,JB136790,1/30/2018 5:00,054XX S WENTWORTH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,225,2,3,37,11,1175887,1869033,2018,5/4/2018 15:51,41.79599104,-87.63054249,"(41.795991039, -87.630542489)"
11219622,JB136832,1/31/2018 18:20,015XX E 55TH ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,234,2,4,41,6,1187488,1868839,2018,5/4/2018 15:51,41.79519055,-87.58800765,"(41.795190552, -87.588007653)"
11219650,JB136860,1/31/2018 20:07,0000X E HUBBARD ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1834,18,42,8,7,1176861,1903337,2018,5/4/2018 15:51,41.89010186,-87.62593468,"(41.890101858, -87.62593468)"
11219708,JB136855,1/31/2018 19:30,111XX S DRAKE AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,2211,22,19,74,08A,1154683,1830438,2018,5/4/2018 15:51,41.69052926,-87.70932555,"(41.690529261, -87.709325551)"
11219735,JB136980,1/31/2018 11:30,037XX N TROY ST,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,APARTMENT,FALSE,FALSE,1733,17,33,16,20,1154723,1924654,2018,5/4/2018 15:51,41.9490695,-87.70666341,"(41.949069504, -87.70666341)"
11219759,JB136973,1/31/2018 21:00,026XX S DRAKE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1032,10,22,30,14,1153127,1886264,2018,5/4/2018 15:51,41.8437555,-87.71354949,"(41.843755498, -87.713549487)"
11219760,JB136938,1/31/2018 21:37,060XX S DAMEN AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,ALLEY,FALSE,FALSE,714,7,15,67,26,1164059,1864697,2018,5/4/2018 15:51,41.78434967,-87.67403842,"(41.784349671, -87.674038416)"
11219788,JB131099,1/26/2018 19:00,017XX W 66TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,725,7,15,67,7,1165910,1860929,2018,5/4/2018 15:51,41.77397065,-87.6673589,"(41.773970647, -87.667358896)"
11219825,JB132423,1/28/2018 1:13,056XX S ADA ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,FALSE,TRUE,713,7,16,67,04A,1168289,1867392,2018,5/4/2018 15:51,41.79165502,-87.65845199,"(41.791655021, -87.658451992)"
11219928,JB137135,1/31/2018 20:18,064XX S MINERVA AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,314,3,20,42,6,1185161,1862617,2018,5/4/2018 15:51,41.77817191,-87.59673614,"(41.778171912, -87.596736141)"
11219929,JB137131,1/31/2018 12:45,060XX S WESTERN AVE,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,825,8,16,66,08A,1161408,1864461,2018,5/4/2018 15:51,41.78375742,-87.68376461,"(41.783757424, -87.683764609)"
11220248,JB136836,1/29/2018 10:00,007XX N MONTICELLO AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,DAY CARE CENTER,FALSE,FALSE,1112,11,27,23,11,1151917,1904742,2018,5/4/2018 15:51,41.89448508,-87.7175035,"(41.894485082, -87.7175035)"
11220331,JB137359,1/31/2018 15:30,047XX W BELMONT AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1731,17,30,15,08B,1144402,1920859,2018,5/4/2018 15:51,41.93885649,-87.74469788,"(41.938856492, -87.744697883)"
11220526,JB136837,1/31/2018 18:00,029XX S POPLAR AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,PARK PROPERTY,FALSE,FALSE,913,9,11,60,17,1170627,1885385,2018,5/4/2018 15:51,41.84097894,-87.64935384,"(41.84097894, -87.649353839)"
11220528,JB136782,1/31/2018 18:30,011XX W 47TH ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,933,9,3,61,08B,1169524,1873632,2018,5/4/2018 15:51,41.80875158,-87.65374258,"(41.808751579, -87.653742583)"
11220531,JB136783,1/31/2018 19:10,032XX S ARCHER AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,912,9,11,59,08A,1164849,1883051,2018,5/4/2018 15:51,41.83469851,-87.67062305,"(41.834698514, -87.670623045)"
11220696,JB138031,1/30/2018 6:45,041XX N KEELER AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1722,17,39,16,6,1147666,1927083,2018,5/4/2018 15:51,41.95587353,-87.73254141,"(41.955873534, -87.732541406)"
11220884,JB131481,1/27/2018 8:00,081XX S DREXEL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,631,6,8,44,14,1183652,1851159,2018,5/4/2018 15:51,41.74676537,-87.60262495,"(41.746765368, -87.602624951)"
11221315,JB138929,1/31/2018 11:00,071XX S COLES AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,334,3,7,43,08A,1194037,1858232,2018,5/4/2018 15:51,41.76592593,-87.56434069,"(41.765925925, -87.564340689)"
11221483,JB139101,1/29/2018 8:00,028XX S CALIFORNIA BLVD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,HOSPITAL BUILDING/GROUNDS,FALSE,FALSE,1034,10,12,30,11,1158390,1885127,2018,5/4/2018 15:51,41.8405296,-87.6942663,"(41.840529595, -87.694266302)"
11221875,JB139737,1/31/2018 19:00,011XX S CANAL ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,124,1,2,28,6,1173303,1895451,2018,5/4/2018 15:51,41.86854191,-87.63923536,"(41.868541914, -87.639235361)"
11222164,JB140120,1/30/2018 22:00,097XX S EWING AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,432,4,10,52,5,1202122,1841167,2018,5/4/2018 15:51,41.71889629,-87.5352872,"(41.718896285, -87.535287196)"
11219794,JB137032,2/1/2018 0:03,008XX N LEAMINGTON AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,FALSE,FALSE,1531,15,37,25,26,1141868,1905155,2018,5/4/2018 15:51,41.8958104,-87.7544007,"(41.895810397, -87.754400702)"
11223998,JB142710,1/31/2018 9:00,013XX W GREENLEAF AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,2423,24,49,1,6,1166247,1947084,2018,5/4/2018 15:51,42.01037908,-87.66365854,"(42.01037908, -87.663658544)"
11219955,JB137129,2/1/2018 7:11,009XX N MICHIGAN AVE,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,TRUE,FALSE,1833,18,42,8,26,1177322,1906785,2018,5/4/2018 15:51,41.8995529,-87.62413703,"(41.899552895, -87.624137033)"
11220182,JB137284,2/1/2018 9:00,030XX W 63RD ST,820,THEFT,$500 AND UNDER,GAS STATION,FALSE,FALSE,823,8,15,66,6,1157031,1862702,2018,5/4/2018 15:51,41.77902009,-87.6998599,"(41.779020089, -87.6998599)"
11220305,JB137546,2/1/2018 13:25,012XX W 80TH ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,612,6,21,71,3,1169569,1851737,2018,5/4/2018 15:51,41.74866807,-87.65421175,"(41.748668071, -87.654211745)"
11220392,JB137710,2/1/2018 15:50,118XX S WALLACE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,524,5,34,53,08B,1174437,1826402,2018,5/4/2018 15:51,41.67903841,-87.63712435,"(41.679038406, -87.637124349)"
11220450,JB137609,2/1/2018 12:45,046XX N ELSTON AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1722,17,39,14,6,1146385,1930786,2018,5/4/2018 15:51,41.9660594,-87.73715599,"(41.966059402, -87.737155987)"
11220547,JB137955,2/1/2018 19:00,034XX W DOUGLAS BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1021,10,24,29,7,1153716,1893244,2018,5/4/2018 15:51,41.86289775,-87.71120237,"(41.862897748, -87.711202374)"
11220613,JB137783,2/1/2018 16:00,003XX S WESTERN AVE,460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,1225,12,2,28,08B,1160449,1898500,2018,5/4/2018 15:51,41.87718417,-87.68634075,"(41.877184166, -87.686340752)"
11220651,JB138073,2/1/2018 8:00,002XX W 31ST ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,914,9,11,34,26,1174986,1884413,2018,5/4/2018 15:51,41.83821532,-87.63338708,"(41.838215324, -87.633387079)"
11220682,JB138082,2/1/2018 21:07,059XX S KEDZIE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,822,8,16,66,08B,1156065,1865149,2018,5/4/2018 15:51,41.78575449,-87.70333565,"(41.785754489, -87.703335648)"
11220684,JB138105,2/1/2018 21:31,064XX S HALSTED ST,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,TRUE,FALSE,723,7,20,68,18,1172078,1862053,2018,5/4/2018 15:51,41.77692174,-87.64471526,"(41.77692174, -87.644715262)"
11220688,JB138079,2/1/2018 19:00,083XX S SCOTTSDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,834,8,18,70,14,1147611,1848745,2018,5/4/2018 15:51,41.7409049,-87.73475097,"(41.740904899, -87.73475097)"
11220717,JB138150,2/1/2018 7:00,065XX S MOZART ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,831,8,15,66,6,1158503,1861246,2018,5/4/2018 15:51,41.77499473,-87.69450303,"(41.774994732, -87.694503027)"
11220757,JB138149,2/1/2018 19:00,002XX W 95TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,TRUE,511,5,21,49,26,1176170,1841939,2018,5/4/2018 15:51,41.72163559,-87.63031666,"(41.721635587, -87.63031666)"
11220813,JB138245,2/1/2018 23:00,053XX N KIMBALL AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1712,17,39,13,6,1152757,1935286,2018,5/4/2018 15:51,41.97828362,-87.71360748,"(41.978283621, -87.713607479)"
11220831,JB137572,2/1/2018 14:00,028XX W 21ST ST,810,THEFT,OVER $500,RESIDENCE,FALSE,TRUE,1023,10,12,30,6,1157503,1889930,2018,5/4/2018 15:51,41.85372763,-87.69739075,"(41.85372763, -87.697390745)"
11220904,JB137363,2/1/2018 11:00,023XX W MADISON ST,5011,OTHER OFFENSE,LICENSE VIOLATION,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1223,12,2,28,26,1160781,1899960,2018,5/4/2018 15:51,41.88118366,-87.68508125,"(41.881183664, -87.685081252)"
11220914,JB138385,2/1/2018 22:00,048XX N SHERIDAN RD,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,FALSE,FALSE,2024,20,46,3,14,1168756,1932511,2018,5/4/2018 15:51,41.97033625,-87.65485187,"(41.970336247, -87.654851868)"
11220918,JB138362,2/1/2018 22:00,050XX W GLADYS AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1533,15,29,25,6,1143004,1897875,2018,5/4/2018 15:51,41.87581209,-87.75041,"(41.875812087, -87.750409998)"
11221039,JB138565,2/1/2018 9:00,004XX N RIDGEWAY AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1122,11,27,23,5,1151309,1902739,2018,5/4/2018 15:51,41.8890006,-87.71978912,"(41.889000598, -87.719789123)"
11221422,JB139202,2/1/2018 15:26,005XX S CLINTON ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,124,1,2,28,6,,,2018,2/8/2018 15:51,,,
11221251,JB138707,2/1/2018 11:00,004XX N ASHLAND AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,1215,12,26,24,11,1165641,1903461,2018,5/4/2018 15:51,41.89068856,-87.66713585,"(41.890688556, -87.667135847)"
11221271,JB138717,2/1/2018 23:00,015XX W FULTON ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1215,12,27,28,6,1166220,1901954,2018,5/4/2018 15:51,41.88654088,-87.66505259,"(41.88654088, -87.665052586)"
11221426,JB138912,2/1/2018 14:00,008XX E 55TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,233,2,5,41,14,1182686,1868716,2018,5/4/2018 15:51,41.79496593,-87.60562025,"(41.794965928, -87.605620246)"
11221431,JB138569,2/1/2018 14:00,004XX S FRANKLIN ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,122,1,2,32,6,1174386,1898413,2018,5/4/2018 15:51,41.87664574,-87.63517102,"(41.876645737, -87.635171022)"
11221435,JB138965,2/1/2018 18:25,005XX N RACINE AVE,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1214,12,27,24,6,1168290,1903800,2018,5/4/2018 15:51,41.89156195,-87.65739767,"(41.891561946, -87.657397666)"
11221439,JB139098,2/1/2018 14:00,028XX N KOLMAR AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,2521,25,31,20,26,1145506,1918474,2018,5/4/2018 15:51,41.93229096,-87.74070096,"(41.932290959, -87.740700956)"
11221984,JB138963,2/1/2018 21:30,054XX S RIDGEWAY AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,STREET,FALSE,FALSE,822,8,23,62,26,1152296,1868374,2018,5/4/2018 15:51,41.79467932,-87.71706998,"(41.794679324, -87.717069982)"
11224129,JB142830,2/1/2018 10:00,009XX N LOCKWOOD AVE,850,THEFT,ATTEMPT THEFT,STREET,FALSE,FALSE,1524,15,37,25,6,1140853,1905721,2018,5/4/2018 15:51,41.8973823,-87.75811469,"(41.897382302, -87.758114689)"
11225171,JB144296,1/5/2018 12:00,036XX S EMERALD AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,FALSE,TRUE,915,9,11,60,10,1171895,1880835,2018,5/4/2018 15:51,41.82846553,-87.6448346,"(41.828465531, -87.644834595)"
11225216,JB141270,1/25/2018 10:00,055XX W PARKER AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,FALSE,FALSE,2514,25,30,19,10,1139015,1917737,2018,5/4/2018 15:51,41.9303892,-87.76457286,"(41.930389195, -87.764572856)"
